Degrees_x,timestamp_avg,Sensor1_x_avg,Sensor1_y_avg,Sensor1_z_avg,Sensor2_x_avg,Sensor2_y_avg,Sensor2_z_avg,Diff_x_avg,Diff_y_avg,Diff_z_avg,Diff_inv_x_avg,Diff_inv_y_avg,Diff_inv_z_avg
-58,2756.6666666666665,-5.732841418174633,0.16409270252613828,-11.11004130302968,57.099725566901064,20.800239582664403,-4.716372902445628,-58.0,-17.584524771389667,10.753278656758276,64.0,10.780864174978573,0.2742165024193311
-57,2757.8333333333335,-5.69802823103183,0.23775978514407203,-11.016808714430537,56.23897460003167,20.473962886188307,-4.949245793227953,-57.0,-17.478183613411236,10.576871321199143,63.166666666666664,10.579140917113119,0.08624631051976023
-56,2759.3333333333335,-5.654483807418873,0.3339693922207969,-10.91348644909342,55.13935024900072,20.063696424771983,-5.230966047499933,-56.0,-17.347585855857613,10.344392058059537,62.333333333333336,10.3128757089245,-0.13664297110970391
-55,2760.6666666666665,-5.614951342539594,0.42689532622122267,-10.840415719563671,54.17557972561078,19.70052336437021,-5.467145118407422,-55.0,-17.22531222924025,10.123353675965037,61.0,10.056784372980879,-0.3231074853370233
-54,2761.8333333333335,-5.5837153871796845,0.48486020954409964,-10.767581315521523,53.35164808206756,19.373381718867847,-5.645808864598109,-54.0,-17.14476754511607,9.92760736180803,60.0,9.841097182115021,-0.44888266366984997
-53,2763.3333333333335,-5.551180630698248,0.6026407960499552,-10.6947038553428,52.2876383874102,18.960665135747842,-5.874807158322803,-53.0,-16.993583326461607,9.664388418654896,59.166666666666664,9.527597331320239,-0.6388111387333336
-52,2764.6666666666665,-5.513777589967908,0.6906824009171012,-10.596802554157952,51.3569992219689,18.583130800491602,-6.066010583482544,-52.0,-16.868866383040018,9.452953461511333,58.0,9.270516489139665,-0.8009433991871392
-51,2765.8333333333335,-5.485171849019096,0.7797761351316573,-10.515428468450857,50.558298912031226,18.249156842028032,-6.223290409042825,-51.0,-16.741636996247465,9.268173839569052,57.166666666666664,9.03365003021335,-0.9473047259988833
-50,2767.1666666666665,-5.454220913539224,0.8818594654573033,-10.442219304740467,49.654954520334364,17.87505454097443,-6.407039475306405,-50.0,-16.584545041170497,9.0514896247324,56.0,8.750073136850014,-1.110665097015696
-49,2768.6666666666665,-5.409202242699521,0.9764388271543711,-10.347905172614196,48.64425185129505,17.460038186411428,-6.614935920802677,-49.0,-16.421315177886445,8.832517639652737,55.333333333333336,8.455015713513564,-1.2868088420624424
-48,2770.0,-5.375969284512421,1.065514405847414,-10.28423227088969,47.7494621142983,17.101975818787572,-6.797690970352662,-48.0,-16.268989628474362,8.63463773036788,54.0,8.183008351372651,-1.437526628662889
-47,2771.5,-5.343936665322574,1.1861668171098287,-10.210979627868157,46.76677264427017,16.700415996742063,-6.993105271365784,-47.0,-16.068326370249906,8.4181583471668,53.333333333333336,7.8618333827854014,-1.6198572738258215
-46,2773.0,-5.31537800064203,1.300364316853118,-10.127187942715283,45.79838318411669,16.296289267048955,-7.1753767571034,-46.0,-15.869708093899135,8.211642512490961,52.0,7.546824744443466,-1.7940996542473624
-45,2774.3333333333335,-5.288573152713838,1.4037586737682346,-10.00616322223265,44.967363144449905,15.930157003073534,-7.311842535586227,-45.0,-15.69064392912326,8.064356042790513,51.166666666666664,7.291749610594263,-1.9598192150886573
-44,2775.8333333333335,-5.255776990350505,1.5284650843019476,-9.88729436145422,44.04623040740402,15.535423279781696,-7.433501915555567,-44.0,-15.505652338924788,7.881278479849129,50.166666666666664,6.9976132726638225,-2.113193999502931
-43,2777.1666666666665,-5.238775138048958,1.6248228272054372,-9.80622358302245,43.25538061544591,15.170482691122643,-7.524768033778625,-43.0,-15.340435650949125,7.682490288501378,49.166666666666664,6.707222670471015,-2.2138967821208713
-42,2778.8333333333335,-5.219900594750048,1.7635391781844116,-9.723827996002036,42.28771777683774,14.729978962189058,-7.575380603426659,-42.0,-15.157091834550684,7.394755998123709,48.5,6.329832069127733,-2.2813606094196803
-41,2780.6666666666665,-5.2032259937913885,1.8917638859634618,-9.670997387898277,41.2339729575773,14.24373999672011,-7.584262196477778,-41.0,-14.995561388838906,7.015660911699716,47.0,5.895243493304456,-2.2676876706119886
-40,2782.3333333333335,-5.175707208657731,2.0190672121740225,-9.600230320696186,40.30152473072057,13.825285943638539,-7.58891833382379,-40.0,-14.840175488586864,6.7162305436527445,46.166666666666664,5.530696073976496,-2.2769125035806987
-39,2783.8333333333335,-5.1600338882847,2.144672766398887,-9.487050455502867,39.45371188621143,13.427542666292695,-7.600085837515462,-39.0,-14.65997490470661,6.489101601508793,45.166666666666664,5.205611114484056,-2.334031858769223
-38,2785.1666666666665,-5.131400191135319,2.2502358089474095,-9.373864069737254,38.70622199112203,13.074040258376911,-7.6018820890296235,-38.0,-14.505800030777925,6.2995726185219,44.5,4.92837964464086,-2.382002454729603
-37,2786.8333333333335,-5.102115173856167,2.3712451736552196,-9.263637077739416,37.77825426965432,12.64596730088383,-7.622585136362158,-37.0,-14.306493772282323,6.062155607366112,43.5,4.577726493362986,-2.4332559027001675
-36,2788.5,-5.078800591698443,2.4996065958540408,-9.187673783056965,36.858177955967165,12.199631384964798,-7.661002188451186,-36.0,-14.061461514275011,5.798669764045705,42.5,4.17619174091388,-2.4846169420318582
-35,2790.1666666666665,-5.037007846813856,2.628690097100931,-9.06796833663115,35.95003966447058,11.759551601699577,-7.68376567399623,-35.0,-13.821165888403584,5.579859476850005,41.5,3.807144737316643,-2.5526387966781403
-34,2792.0,-4.995647041631084,2.7667803664701665,-8.85327176530531,34.94372287643299,11.27213209421277,-7.681361668853069,-34.0,-13.565056300637382,5.406963330589503,40.666666666666664,3.449776791879613,-2.660637072773208
-33,2793.6666666666665,-4.954809823588068,2.895286089049065,-8.691642422810473,34.04420397251132,10.837482632662566,-7.638837736702399,-33.0,-13.347228465430012,5.200209263353095,39.333333333333336,3.1036042088796143,-2.6987040674198055
-32,2795.3333333333335,-4.918725130787485,3.0262075594305258,-8.572069183489136,33.14411787622782,10.411830097722762,-7.562672602834145,-32.0,-13.142262775601294,4.935231833872311,38.333333333333336,2.7311605360919224,-2.6715585153612182
-31,2796.8333333333335,-4.889809045602853,3.14139864601209,-8.443016352235873,32.35240331662781,10.044959871529386,-7.501251417596182,-31.0,-12.954367902973422,4.741424366424225,37.5,2.4231821690608273,-2.6736142650462846
