Degrees_x,timestamp_avg,Sensor1_x_avg,Sensor1_y_avg,Sensor1_z_avg,Sensor2_x_avg,Sensor2_y_avg,Sensor2_z_avg,Diff_x_avg,Diff_y_avg,Diff_z_avg,Diff_inv_x_avg,Diff_inv_y_avg,Diff_inv_z_avg
-39,-3035.0,13.240780372787631,-11.765018423441674,9.136243975269519,46.73420359175677,3.879079650443408,2.8017356474423956,-39.0,4.1545426700735675,-1.2771805842497408,36.166666666666664,8.358877105746407,-11.446242377634832
-40,-3036.8333333333335,13.329081770065883,-11.757235144213476,9.157034074234403,47.87487479022213,3.804255465186754,2.866372844862355,-40.0,4.344479077004723,-1.2945764503654038,36.72222222222222,8.007935074343449,-11.466545082175665
-41,-3038.3333333333335,13.354818581894465,-11.725451813604735,9.102413928243047,48.82492086458003,3.756173879733222,2.955942851716056,-41.0,4.538686769679086,-1.416521045839832,38.0,7.746067365773861,-11.376147983477901
-42,-3039.8333333333335,13.339415132573818,-11.636078591532417,8.990647426828263,49.80257482914228,3.6983395502524608,3.089852556343446,-42.0,4.835275819190744,-1.6200228379571016,38.833333333333336,7.44631377272673,-11.15975056246277
-43,-3041.5,13.367962727286317,-11.534226731042134,8.94755826975547,50.92338738133009,3.6038704464451015,3.199415440588275,-43.0,5.170035162917333,-1.707395529310631,39.666666666666664,7.033615095191455,-11.012634810637039
-44,-3043.1666666666665,13.458127825815106,-11.490579627818784,9.006023244714948,52.075506948240935,3.4873986080285455,3.24990837468275,-44.0,5.424460262547467,-1.6259359344175512,40.833333333333336,6.5866107069758835,-11.030609585879624
-45,-3044.8333333333335,13.549952310012593,-11.470949642736239,9.001102846695058,53.232712398302,3.371742642621582,3.2244998457442917,-45.0,5.601137235806505,-1.5448580922288004,41.833333333333336,6.205572765367223,-11.090655448691642
-46,-3046.1666666666665,13.598563629412615,-11.467543390799804,8.877035414251731,54.15194574028502,3.29253746716716,3.1526361669860905,-46.0,5.687606373845914,-1.5660809531763793,42.666666666666664,5.993935944931272,-11.105281146554674
-47,-3047.6666666666665,13.624936293896761,-11.456245344847519,8.736285555553273,55.19009403782036,3.2243834554318624,3.0993093518015797,-47.0,5.79383487555518,-1.6251801400280634,43.666666666666664,5.765402816608908,-11.087565020172832
-48,-3049.3333333333335,13.668492972724493,-11.403388821688997,8.65208282536384,56.31488007967986,3.14599682109329,3.045546806044951,-48.0,5.9498773084560215,-1.6182739961088008,44.666666666666664,5.447386377501587,-11.08512363593966
