Degrees_x,timestamp_avg,Sensor1_x_avg,Sensor1_y_avg,Sensor1_z_avg,Sensor2_x_avg,Sensor2_y_avg,Sensor2_z_avg,Diff_x_avg,Diff_y_avg,Diff_z_avg,Diff_inv_x_avg,Diff_inv_y_avg,Diff_inv_z_avg
-51,3961.1666666666665,35.51495497008284,18.3415330685241,-15.361706092803873,91.03289738527268,26.012377679170715,-0.8754963915519847,-51.0,-10.742017004192595,0.4837638751483763,51.5,2.9106998975705456,-6.63054984695044
-52,3963.1666666666665,34.624820342980314,18.127208318749393,-15.451026621334663,91.14319139581914,25.99327696492864,-0.7675037673543651,-52.0,-10.660792059289882,0.5678605550732211,52.5,3.040027954848744,-6.696009764113548
-53,3965.3333333333335,33.6906992184059,17.882949074759782,-15.498957064896473,91.24128646272534,25.975729280575177,-0.6122400453064705,-53.0,-10.632491411077105,0.6711369233457356,53.55555555555555,3.222979535578645,-6.725818916648447
-54,3967.5,32.77623497574842,17.625277427219995,-15.474223388428504,91.31898725260906,25.96751259383426,-0.4483652282715808,-54.0,-10.642323933846038,0.8364896245136902,54.5,3.477107547000013,-6.758273600175671
-55,3969.6666666666665,31.87236153313185,17.360206249153062,-15.432744618454029,91.38184662400091,25.943526486948127,-0.30663314052533147,-55.0,-10.640016907656408,1.0091630966249967,55.55555555555555,3.730773356142988,-6.799441622949105
-56,3972.0,30.912427927574644,17.061511628757653,-15.364438654787328,91.4373843018355,25.905533404355964,-0.1869022763576944,-56.0,-10.62427673604334,1.216890044189524,56.55555555555555,4.015803202288612,-6.86066832829399
-57,3974.5,29.882383113707544,16.744838422271915,-15.34426681113633,91.45246369269783,25.894271618170166,-0.06825914585596893,-57.0,-10.626612157505848,1.402143786545692,57.38888888888889,4.298643743783036,-6.883502329382772
-58,3976.8333333333335,28.92580477338231,16.467266736358614,-15.397925388726932,91.42062986742872,25.902312357468094,0.028536565936219987,-58.0,-10.625946551336176,1.5125592785068882,58.27777777777778,4.502573290648352,-6.871469630699058
-59,3677.5,28.375537680773817,16.248523111013643,-15.626082757522248,91.99710795698083,26.11864398685494,0.18555182910342338,-59.0,-10.6506413413634,1.640043659974031,59.5,4.75306358909131,-6.830799723211509
-60,3680.5,27.238913067202247,15.885912307301279,-15.74959896889413,91.86785847251122,26.13009190236646,0.10756949790368947,-60.0,-10.538697074668136,1.7806146735877402,60.5,4.942462080041413,-6.910877428043239
