Time,w1,x1,y1,z1,w2,x2,y2,z2
1710521935.8920114,0.12339464827281361,0.19023280289826372,-0.11854092104714445,0.9667108266810228,0.7424379081332314,-0.05669633696274937,-0.021865484570116705,0.6671530793385022
1710521935.8961775,0.12317656867710552,0.19018841258579605,-0.11672315285500845,0.9669687106429059,0.7425563463749099,-0.05691898019288572,-0.021943213956961305,0.666999711014882
1710521935.9003437,0.12297329663415188,0.19018644013770356,-0.11483596769011464,0.9672211092050728,0.7426613989901983,-0.057180829434427864,-0.022047739063952295,0.6668568682602178
1710521935.9045098,0.1227870510907114,0.19023324197116254,-0.11286896325511818,0.9674672003674182,0.7427510601113629,-0.05748775980079758,-0.022183075293050594,0.6667261283558813
1710521935.9086757,0.12264246644168562,0.1903211777460828,-0.11112315939113439,0.9676704674925347,0.7428159556452432,-0.05775742578346744,-0.02230211502345966,0.6666265800389233
1710521935.9128418,0.12252676429491655,0.1904376530597131,-0.10953061378849621,0.9678440510329575,0.7428636797487584,-0.058001270862408166,-0.022409862837140044,0.6665486569474147
1710521935.917008,0.12236693588364563,0.19057034542796913,-0.10816729596904476,0.9679915587588318,0.74284489396421,-0.05819585207382154,-0.022480468142618622,0.666550246676402
1710521935.921174,0.1221805848138506,0.19071278526537894,-0.10694175845541196,0.9681233932811658,0.7427861315564531,-0.05836082260436818,-0.022528748466073754,0.6665996286082891
1710521935.9253402,0.12202097969033772,0.19089503674757996,-0.10610590493897461,0.9681998755518602,0.7426946259461125,-0.058472022257120726,-0.022580701124769776,0.6666900523957151
1710521935.9295063,0.1218771234982781,0.19110073069310776,-0.10549951073930738,0.9682437645163516,0.7425838400139013,-0.058551559770884866,-0.022634816180539807,0.6668046430367934
1710521935.9336724,0.12178579313862217,0.19127597024986298,-0.1052433370774316,0.968248659961579,0.7424652782232383,-0.05863466773570444,-0.022702307801514467,0.6669270511578299
1710521935.9378386,0.12172403322522284,0.19143406491190126,-0.10518432692761835,0.9682316032413102,0.7423423388607419,-0.05871978575588564,-0.022777330021898606,0.6670538602823419
1710521935.9420047,0.12171121760147163,0.19156026172481241,-0.10550592369382472,0.9681731327559282,0.7421928172674794,-0.05881751278054747,-0.022874480677140895,0.6672082605236583
1710521935.9461708,0.12172623769680839,0.19166831751301575,-0.10604398017930429,0.968091109330247,0.7420281777613071,-0.058922410829842106,-0.022984216271320825,0.6673783524540812
1710521935.950337,0.12173271680964272,0.19177207818476893,-0.10678063817479609,0.9679885268971816,0.7418376672631355,-0.05905591237982099,-0.023094416691453224,0.6675744805591949
1710521935.9545028,0.12173409342842023,0.19187326714653813,-0.10763589251680601,0.9678736690087468,0.7416317131234251,-0.05920649315145039,-0.0232048884779407,0.6677861506594813
1710521935.958669,0.12179431732804694,0.19191603643188845,-0.10864140916902137,0.9677449399695196,0.7414590377217216,-0.05938737440705853,-0.023327797571024954,0.6679575332999992
1710521935.962835,0.12188845866330604,0.19192513135437275,-0.10973350346456305,0.9676082198807082,0.7413055497953658,-0.05958571481758792,-0.023457871441543,0.6681056886985142
1710521935.9670012,0.12203925039516203,0.1919057914446438,-0.11102555743611761,0.9674451294170547,0.7412261599494565,-0.05974910470146322,-0.023610221330840342,0.6681738228498516
1710521935.9711673,0.1222244094786865,0.1918692013489142,-0.11243891831667668,0.9672660411846253,0.7411917222122992,-0.05989129160861328,-0.02377608511972447,0.668193411562712
1710521935.9753335,0.12233376094132624,0.19179125795930774,-0.11388550175758282,0.9670980652635031,0.7411377309222243,-0.06002060338239739,-0.023844279501129627,0.6682392636273451
1710521935.9794996,0.12239962406237415,0.19168959154358498,-0.11535114388989842,0.9669364641103046,0.741072522401234,-0.06014252911515654,-0.02385644415219968,0.6683001821140597
1710521935.9836657,0.12247811149954672,0.19154106924328626,-0.11656790008653087,0.9668102006048227,0.7410205382522793,-0.060331541992170175,-0.02384034931846263,0.6683413346360005
1710521935.9878318,0.12256430804302643,0.19136393414592645,-0.11763267275252444,0.9667055162233266,0.7409766296369901,-0.06056152199340595,-0.02380699767885896,0.6683704169656077
1710521935.991998,0.12269397837112955,0.191238575977477,-0.11849021257093795,0.9666092320817237,0.7409863032965684,-0.06080817488163703,-0.023845088448589152,0.668335919511826
1710521935.996164,0.12284864984813276,0.19114299397690646,-0.11922857575625602,0.9665177787973878,0.7410267913525463,-0.06106441610762095,-0.02392426472143365,0.6682648582381396
1710521936.00033,0.12293925590213682,0.19106735057871913,-0.11980671624000042,0.9664498142812444,0.7410670949638575,-0.06126350511250821,-0.024023954622747163,0.6681983786067743
1710521936.004496,0.12299076382798703,0.1910038710257102,-0.12028710770881035,0.9663961813915736,0.7411072897020428,-0.06142772590805737,-0.024136175533392625,0.6681346895502902
1710521936.0086622,0.1229958361523098,0.19099121404771535,-0.12051745405815965,0.9663694147623593,0.7411258706032372,-0.06160144577817917,-0.024233057669413322,0.6680945612711282
1710521936.0128284,0.1229735656001558,0.19100848314680638,-0.12060056525624265,0.9663584679097151,0.7411317245351324,-0.061780759029545974,-0.024320907808300908,0.668068306386578
1710521936.0169945,0.12300320097542543,0.19104208754826418,-0.12048559000027668,0.9663623687501354,0.7411691925794662,-0.06192623047569444,-0.02441067436104684,0.6680100096915934
